Time Position Velocity Angle DeploymentAngle AdjustedPosition AdjustedVelocity AdjustedAngle
0.000000,6118.168938,299.527977,72.769569,0.059479,0.000000,0.000000,0.000000
0.001000,6118.468456,299.507447,72.769039,0.059479,0.000000,0.000000,0.000000
0.002000,6118.767953,299.486918,72.768508,0.059479,0.000000,0.000000,0.000000
0.003000,6119.067430,299.466391,72.767977,0.059479,0.000000,0.000000,0.000000
0.004000,6119.366886,299.445866,72.767446,0.059479,0.000000,0.000000,0.000000
0.005000,6119.666322,299.425343,72.766915,0.059479,0.000000,0.000000,0.000000
0.006000,6119.965737,299.404822,72.766384,0.059479,0.000000,0.000000,0.000000
0.007000,6120.265131,299.384302,72.765853,0.059479,0.000000,0.000000,0.000000
0.008000,6120.564505,299.363784,72.765322,0.059479,0.000000,0.000000,0.000000
0.009000,6120.863859,299.343268,72.764791,0.059479,0.000000,0.000000,0.000000
0.010000,6121.163192,299.322773,72.764260,0.058685,6112.834346,299.797014,72.796011
0.011000,6121.462504,299.302280,72.763728,0.058685,6112.834346,299.797014,72.796011
0.012000,6121.761796,299.281788,72.763197,0.058685,6112.834346,299.797014,72.796011
0.013000,6122.061068,299.261299,72.762666,0.058685,6112.834346,299.797014,72.796011
0.014000,6122.360319,299.240811,72.762134,0.058685,6112.834346,299.797014,72.796011
0.015000,6122.659549,299.220325,72.761603,0.058685,6112.834346,299.797014,72.796011
0.016000,6122.958760,299.199841,72.761071,0.058685,6112.834346,299.797014,72.796011
0.017000,6123.257949,299.179358,72.760540,0.058685,6112.834346,299.797014,72.796011
0.018000,6123.557118,299.158878,72.760008,0.058685,6112.834346,299.797014,72.796011
0.019000,6123.856267,299.138399,72.759477,0.058685,6112.834346,299.797014,72.796011
0.020000,6124.155395,299.117822,72.758945,0.062775,6131.030534,299.029332,72.734606
0.021000,6124.454503,299.097247,72.758413,0.062775,6131.030534,299.029332,72.734606
0.022000,6124.753590,299.076674,72.757881,0.062775,6131.030534,299.029332,72.734606
0.023000,6125.052656,299.056103,72.757349,0.062775,6131.030534,299.029332,72.734606
0.024000,6125.351702,299.035534,72.756818,0.062775,6131.030534,299.029332,72.734606
0.025000,6125.650727,299.014967,72.756286,0.062775,6131.030534,299.029332,72.734606
0.026000,6125.949732,298.994401,72.755754,0.062775,6131.030534,299.029332,72.734606
0.027000,6126.248716,298.973837,72.755222,0.062775,6131.030534,299.029332,72.734606
0.028000,6126.547679,298.953275,72.754689,0.062775,6131.030534,299.029332,72.734606
0.029000,6126.846622,298.932715,72.754157,0.062775,6131.030534,299.029332,72.734606
0.030000,6127.145545,298.912079,72.753625,0.065948,6135.041477,299.200709,72.622409
0.031000,6127.444446,298.891445,72.753093,0.065948,6135.041477,299.200709,72.622409
0.032000,6127.743328,298.870813,72.752560,0.065948,6135.041477,299.200709,72.622409
0.033000,6128.042188,298.850183,72.752028,0.065948,6135.041477,299.200709,72.622409
0.034000,6128.341028,298.829554,72.751496,0.065948,6135.041477,299.200709,72.622409
0.035000,6128.639847,298.808928,72.750963,0.065948,6135.041477,299.200709,72.622409
0.036000,6128.938646,298.788303,72.750431,0.065948,6135.041477,299.200709,72.622409
0.037000,6129.237424,298.767680,72.749898,0.065948,6135.041477,299.200709,72.622409
0.038000,6129.536181,298.747059,72.749366,0.065948,6135.041477,299.200709,72.622409
0.039000,6129.834918,298.726439,72.748833,0.065948,6135.041477,299.200709,72.622409
0.040000,6130.133634,298.706110,72.748300,0.054047,6125.725475,298.309717,72.729053
0.041000,6130.432330,298.685782,72.747767,0.054047,6125.725475,298.309717,72.729053
0.042000,6130.731006,298.665456,72.747235,0.054047,6125.725475,298.309717,72.729053
0.043000,6131.029661,298.645132,72.746702,0.054047,6125.725475,298.309717,72.729053
0.044000,6131.328296,298.624810,72.746169,0.054047,6125.725475,298.309717,72.729053
0.045000,6131.626911,298.604489,72.745636,0.054047,6125.725475,298.309717,72.729053
0.046000,6131.925505,298.584170,72.745103,0.054047,6125.725475,298.309717,72.729053
0.047000,6132.224079,298.563853,72.744570,0.054047,6125.725475,298.309717,72.729053
0.048000,6132.522633,298.543537,72.744037,0.054047,6125.725475,298.309717,72.729053
0.049000,6132.821166,298.523224,72.743503,0.054047,6125.725475,298.309717,72.729053
0.050000,6133.119679,298.502703,72.742970,0.062714,6140.246969,298.375925,72.682059
0.051000,6133.418172,298.482183,72.742437,0.062714,6140.246969,298.375925,72.682059
0.052000,6133.716643,298.461666,72.741903,0.062714,6140.246969,298.375925,72.682059
0.053000,6134.015095,298.441150,72.741370,0.062714,6140.246969,298.375925,72.682059
0.054000,6134.313526,298.420636,72.740837,0.062714,6140.246969,298.375925,72.682059
0.055000,6134.611936,298.400124,72.740303,0.062714,6140.246969,298.375925,72.682059
0.056000,6134.910326,298.379614,72.739770,0.062714,6140.246969,298.375925,72.682059
0.057000,6135.208695,298.359105,72.739236,0.062714,6140.246969,298.375925,72.682059
0.058000,6135.507044,298.338599,72.738702,0.062714,6140.246969,298.375925,72.682059
0.059000,6135.805373,298.318094,72.738169,0.062714,6140.246969,298.375925,72.682059
0.060000,6136.103681,298.297794,72.737635,0.054291,6126.475045,298.281579,72.740411
0.061000,6136.401968,298.277495,72.737101,0.054291,6126.475045,298.281579,72.740411
0.062000,6136.700235,298.257198,72.736567,0.054291,6126.475045,298.281579,72.740411
0.063000,6136.998483,298.236903,72.736033,0.054291,6126.475045,298.281579,72.740411
0.064000,6137.296709,298.216610,72.735499,0.054291,6126.475045,298.281579,72.740411
